"eco_values","species","latitude","longitude","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","precip","temp","NDVI"
107,"Cardamine hirsuta",46.7036,7.60208,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,67.4763263999979,-3.32381627393483,0.649466620757723
107,"Cardamine hirsuta",46.7036,7.60208,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,67.4763263999979,-3.32381627393483,0.649466620757723
107,"Cardamine hirsuta",46.74812,7.07875,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",701,73.7755999999998,-3.67756000693319,0.790690419271295
107,"Cardamine hirsuta",46.1636,7.14736,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1151,94.8554944000038,-4.72125455905466,0.761550653469152
107,"Cardamine bellidifolia",46.65233,8.64705,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2163,105.7500864,-8.56540943277309,0.469491753004602
107,"Cardamine bellidifolia",46.38719,8.05613,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1963,75.753457279989,-7.76856007289818,0.477504214395445
107,"Cardamine bellidifolia",46.92069,8.78439,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1842,126.866057120001,-7.4634017773503,0.62869206360092
107,"Cardamine hirsuta",47.1238,6.923526,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",885,97.5269635200037,-4.64020276519545,0.68149448202565
107,"Cardamine hirsuta",46.65422,6.42616,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",774,103.10390912,-2.97367093821046,0.741402770700105
107,"Cardamine hirsuta",46.87719,8.6521,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",489,81.8992511999996,-2.96512509413144,0.719033613098443
107,"Cardamine bellidifolia",46.1623,8.05358,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1845,61.772979200001,-7.58844417555548,0.580516334592942
107,"Cardamine hirsuta",47.19765,7.86752,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",591,89.0540304,-2.90734767356488,0.760383751200071
107,"Cardamine bellidifolia",46.51069,9.16516,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2079,100,-9.04929471988779,0.27549394516797
107,"Cardamine bellidifolia",46.65233,8.64705,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2163,105.7500864,-8.56540943277309,0.469491753004602
107,"Cardamine bellidifolia",46.96133,9.11393,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2039,141.496248479998,-6.94707711795948,0.568827339277565
107,"Cardamine bellidifolia",46.38719,8.05613,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1963,75.753457279989,-7.76856007289818,0.477504214395445
107,"Cardamine bellidifolia",46.81362,9.83023,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1930,75.3237561599997,-9.89072560003481,0.752915579559174
107,"Cardamine hirsuta",47.31797,9.32358,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",913,74.6572460799969,-3.96085976666808,0.770427680586557
107,"Cardamine hirsuta",46.7036,7.60208,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,67.4763263999979,-3.32381627393483,0.649466620757723
107,"Cardamine hirsuta",47.28191,8.6613,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",605,68.8329856000013,-2.54071911250774,0.785500240882951
107,"Cardamine bellidifolia",46.78916,8.45365,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1411,96.9017983999979,-7.1052196979071,0.730824449315489
107,"Cardamine hirsuta",47.42251,7.86933,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",561,102.40170352,-2.96184002773843,0.776848320087534
107,"Cardamine bellidifolia",46.65738,7.99389,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2057,97.1334342400016,-7.27036010990161,0.783551007845362
107,"Cardamine hirsuta",46.74865,7.53679,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",675,69.2675976000003,-3.76619998455049,0.734466884907325
107,"Cardamine hirsuta",47.19391,8.46133,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",446,74.1404,-2.21079960538445,0.762768685985325
107,"Cardamine bellidifolia",46.1623,8.05358,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1845,61.772979200001,-7.58844417555548,0.580516334592942
107,"Cardamine hirsuta",46.81362,9.83023,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1930,75.3237561599997,-9.89072560003481,0.752915579559174
107,"Cardamine hirsuta",46.83864,7.47141,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",921,85.1854668799999,-4.29308016433716,0.827482398179036
107,"Cardamine hirsuta",46.82117,9.43727,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",585,58.9203150399994,-2.89860858306233,0.765497680618192
107,"Cardamine bellidifolia",46.91637,9.11253,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2063,137.101518400002,-8.06520329457556,0.122561153131188
107,"Cardamine bellidifolia",46.51069,9.16516,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2079,100,-9.04929471988779,0.27549394516797
107,"Cardamine bellidifolia",46.87572,8.78326,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1695,113.707358720002,-6.50465183969185,0.811182980439786
107,"Cardamine hirsuta",47.19765,7.86752,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",591,89.0540304,-2.90734767356488,0.760383751200071
107,"Cardamine bellidifolia",46.81362,9.83023,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1930,75.3237561599997,-9.89072560003481,0.752915579559174
107,"Cardamine hirsuta",46.16342,7.79467,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1167,55.52604736,-6.05234356864775,0.777345283062378
107,"Cardamine hirsuta",46.83864,7.40586,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",828,77.3437977600003,-4.06173969113222,0.775112919396406
107,"Cardamine hirsuta",46.846942,8.633648,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",476,81.3252235903995,-3.26544231164569,0.719830918148193
107,"Cardamine hirsuta",46.83852,7.27478,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",668,67.8775999999995,-3.68776003017421,0.818632690198284
107,"Cardamine hirsuta",47.42251,7.86933,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",561,102.40170352,-2.96184002773843,0.776848320087534
107,"Cardamine hirsuta",47.37829,7.33931,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",586,74.9144988799961,-2.8190499640673,0.731579417773477
107,"Cardamine bellidifolia",46.96133,9.11393,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2039,141.496248479998,-6.94707711795948,0.568827339277565
107,"Cardamine bellidifolia",47.04926,9.24832,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1832,129.765297920007,-7.0165404011332,0.716203929119298
107,"Cardamine bellidifolia",46.51872,8.51375,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1999,91.4451199999992,-7.79676018297186,0.645035824226665
107,"Cardamine hirsuta",46.87967,8.38976,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",782,86.9559804800005,-4.21799210292989,0.814754224212018
107,"Cardamine hirsuta",46.97334,7.66861,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",823,84.4714931199997,-3.66529467317123,0.727230147902539
107,"Cardamine hirsuta",46.79366,7.47138,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",947,83.1389593600003,-4.06422163475343,0.732956118912179
107,"Cardamine bellidifolia",46.81362,9.83023,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1930,75.3237561599997,-9.89072560003481,0.752915579559174
107,"Cardamine hirsuta",46.8386,7.34032,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",699,70.3833311999997,-3.87938618663862,0.75963637353866
107,"Cardamine hirsuta",46.29879,7.60087,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629,61.6159588800027,-4.19299588989184,0.783488821182261
107,"Cardamine hirsuta",47.23944,8.39616,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",386,75.9608000000001,-2.40000009536743,0.708742094001959
107,"Cardamine hirsuta",46.88154,6.74987,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",558,76.4235142399995,-1.07083144403202,0.842515181186179
107,"Cardamine bellidifolia",46.25226,8.0546,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2108,77.1931072000002,-8.40740073016377,0.460628145776896
107,"Cardamine bellidifolia",46.91637,9.11253,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2063,137.101518400002,-8.06520329457556,0.122561153131188
107,"Cardamine bellidifolia",46.55566,9.16659,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2036,104.046800000001,-9.71034915586632,0.685108832901232
107,"Cardamine bellidifolia",46.78972,8.38817,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1804,105.832581439999,-7.55661796297521,0.635394346423952
107,"Cardamine bellidifolia",46.150277,6.985556,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2111,159.282851545601,-7.48327990461352,0.418412109794988
107,"Cardamine bellidifolia",46.74156,8.71449,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1271,94.2172601599983,-6.69034312647349,0.788565417162095
107,"Cardamine hirsuta",47.06246,6.945,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",723,80.99952,-3.79999995231628,0.73629253720875
107,"Cardamine hirsuta",47.28839,7.47167,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",700,89.0281910399965,-3.26855094115222,0.809829179900225
107,"Cardamine hirsuta",46.7036,7.60208,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,67.4763263999979,-3.32381627393483,0.649466620757723
107,"Cardamine bellidifolia",46.33082,9.15944,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2312,85.6328,-7.52185575789556,0.634626534167466
107,"Cardamine hirsuta",46.74865,7.53679,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",675,69.2675976000003,-3.76619998455049,0.734466884907325
107,"Cardamine bellidifolia",46.51069,9.16516,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2079,100,-9.04929471988779,0.27549394516797
107,"Cardamine hirsuta",46.25258,6.88753,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1894,155.17228352,-5.98481701168975,0.777259936336528
107,"Cardamine bellidifolia",46.25382,7.60074,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2095,105.979952639991,-7.03492943953831,0.765168331629691
107,"Cardamine hirsuta",46.29787,7.92533,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",647,64,-4.51723651156197,0.483141673060764
107,"Cardamine bellidifolia",46.74295,8.58365,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1938,105.931851999997,-6.77252603662084,0.792735271551182
107,"Cardamine bellidifolia",46.96133,9.11393,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2039,141.496248479998,-6.94707711795948,0.568827339277565
107,"Cardamine bellidifolia",46.07297,6.95397,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1660,139.396851039997,-6.69896506190509,0.665431380312227
107,"Cardamine hirsuta",46.25382,7.60074,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2095,105.979952639991,-7.03492943953831,0.765168331629691
107,"Cardamine bellidifolia",46.170278,7.096389,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2035,163.293554675202,-6.79602099063127,0.3943420028983
107,"Cardamine bellidifolia",45.93853,7.08409,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2059,148.613520320001,-8.36641707285039,0.366779339978917
107,"Cardamine hirsuta",46.79344,7.66784,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",821,77.8200377599972,-3.60352382262083,0.761866637820487
107,"Cardamine hirsuta",46.47803,7.01544,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",949,105.2974288,-5.25187662525283,0.849148786966459
107,"Cardamine hirsuta",46.83852,7.27478,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",668,67.8775999999995,-3.68776003017421,0.818632690198284
107,"Cardamine hirsuta",47.23384,8.92435,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",477,70,-2.17289425300947,0.748448109112802
107,"Cardamine hirsuta",46.88154,6.74987,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",558,76.4235142399995,-1.07083144403202,0.842515181186179
107,"Cardamine hirsuta",46.88154,6.74987,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",558,76.4235142399995,-1.07083144403202,0.842515181186179
107,"Cardamine hirsuta",46.61375,7.47127,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1649,110.527300000004,-5.72109186067597,0.744392931648516
107,"Cardamine bellidifolia",46.42877,8.51196,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2060,84.7562758399995,-7.58678128315528,0.333023679723887
107,"Cardamine bellidifolia",46.55566,9.16659,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2036,104.046800000001,-9.71034915586632,0.685108832901232
107,"Cardamine bellidifolia",46.8464,10.35641,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1715,42.1898112000074,-9.16052947139345,0.749877754752262
107,"Cardamine bellidifolia",46.38849,7.14614,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2121,153.401312640009,-7.59220548533354,0.444840622914237
107,"Cardamine bellidifolia",46.47636,8.18736,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2316,87.94942528,-9.71559429734064,0.229154866529663
107,"Cardamine bellidifolia",46.65233,8.64705,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2163,105.7500864,-8.56540943277309,0.469491753004602
107,"Cardamine hirsuta",46.73125,9.43394,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",645,59.4272,-3.84272001342774,0.682855918805179
107,"Cardamine bellidifolia",46.65233,8.64705,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2163,105.7500864,-8.56540943277309,0.469491753004602
107,"Cardamine hirsuta",46.78147,9.10834,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1196,88.8999366399962,-5.16567997379281,0.617378391028792
107,"Cardamine hirsuta",47.19198,8.65925,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",661,74.9247999999997,-3.15968635795589,0.784184812397683
107,"Cardamine hirsuta",47.05311,8.98516,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1968,141.440843519993,-6.53816209612053,0.660880565863084
107,"Cardamine hirsuta",47.36786,8.9943,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",745,70.0703999999988,-3.33568000335689,0.821460423419279
107,"Cardamine bellidifolia",46.81498,9.76474,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1817,83.4016358399991,-9.58336236377193,0.42091159138344
107,"Cardamine hirsuta",46.69505,8.84414,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1178,87.6868959999993,-5.74430965050812,0.597633907451259
107,"Cardamine hirsuta",46.74865,7.53679,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",675,69.2675976000003,-3.76619998455049,0.734466884907325
107,"Cardamine hirsuta",46.79344,7.66784,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",821,77.8200377599972,-3.60352382262083,0.761866637820487
107,"Cardamine hirsuta",46.61296,7.01438,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",831,88.6212531199987,-4.39020539632499,0.74518323273162
107,"Cardamine bellidifolia",46.81498,9.76474,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1817,83.4016358399991,-9.58336236377193,0.42091159138344
107,"Cardamine bellidifolia",46.65482,7.97968,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2015,98.4087999999992,-7.0705600074767,0.579381548733564
107,"Cardamine hirsuta",46.25389,7.34139,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",944,81.2498977599942,-4.34158991124057,0.663022235206538
107,"Cardamine bellidifolia",46.38849,7.14614,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2121,153.401312640009,-7.59220548533354,0.444840622914237
107,"Cardamine bellidifolia",46.55566,9.16659,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2036,104.046800000001,-9.71034915586632,0.685108832901232
107,"Cardamine hirsuta",46.65795,7.86325,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",596,74.5397200000007,-3.30365795904646,0.789887591297053
107,"Cardamine hirsuta",46.74865,7.53679,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",675,69.2675976000003,-3.76619998455049,0.734466884907325
107,"Cardamine bellidifolia",46.38719,8.05613,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1963,75.753457279989,-7.76856007289818,0.477504214395445
107,"Cardamine hirsuta",47.19636,8.13145,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",711,100.314166399999,-3.36570828591801,0.776037186637993
107,"Cardamine bellidifolia",46.38719,8.05613,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1963,75.753457279989,-7.76856007289818,0.477504214395445
107,"Cardamine bellidifolia",46.38849,7.14614,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2121,153.401312640009,-7.59220548533354,0.444840622914237
107,"Cardamine bellidifolia",46.91637,9.11253,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2063,137.101518400002,-8.06520329457556,0.122561153131188
107,"Cardamine bellidifolia",46.91637,9.11253,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2063,137.101518400002,-8.06520329457556,0.122561153131188
107,"Cardamine bellidifolia",46.96133,9.11393,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2039,141.496248479998,-6.94707711795948,0.568827339277565
107,"Cardamine bellidifolia",46.76439,10.0245,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2118,72.2279839999938,-12.1093185055541,0.700400481016
107,"Cardamine bellidifolia",46.95606,9.44229,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1561,106.905805439996,-7.2038205063076,0.608561563628511
107,"Cardamine bellidifolia",46.012222,7.766944,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2151,86.1977795584006,-8.97822126146093,0.708931160202467
